user_id,transaction_amount,timestamp,account_balance,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,risk_score,is_weekend,fraud_label
USER_4148,21.4,2023-01-24 13:26:00,47333.99,0,9,468.12,1,Mastercard,31,0.357,0,0
USER_1955,812.35,2023-04-08 08:48:00,62919.23,0,9,135.33,2,Mastercard,163,0.6223,0,0
USER_9168,168.88,2023-10-25 17:41:00,64568.06,0,9,77.5,3,Visa,193,0.6882,0,0
USER_6966,268.19,2023-02-09 21:22:00,55848.25,0,1,346.98,1,Mastercard,133,0.451,0,0
USER_2026,72.42,2023-10-24 16:33:00,78351.78,0,3,112.82,1,Discover,198,0.5125,0,0
USER_7744,29.57,2023-09-11 11:40:00,53165.2,0,10,290.04,2,Discover,233,0.0185,0,0
USER_8058,190.15,2023-02-10 18:47:00,47505.96,0,2,272.69,4,Amex,18,0.7363,0,1
USER_5257,0.35,2023-07-02 10:38:00,62107.2,0,7,402.62,4,Mastercard,221,0.3451,1,1
USER_8337,231.35,2023-11-16 16:02:00,31112.76,0,13,213.99,3,Visa,33,0.3684,1,0
USER_9264,214.77,2023-01-25 02:07:00,37339.0,0,12,131.52,1,Mastercard,234,0.2613,0,0
USER_8086,181.35,2023-08-18 13:21:00,9436.8,0,10,30.89,2,Visa,55,0.9672,1,1
USER_6111,120.61,2023-08-10 17:21:00,82176.33,0,5,157.18,0,Discover,98,0.2648,0,0
USER_7593,50.42,2023-01-26 11:02:00,41355.2,0,8,478.0,0,Mastercard,155,0.2608,0,0
USER_9785,5.8,2023-12-13 01:19:00,60736.6,0,9,339.16,0,Visa,4,0.8213,0,0
USER_4410,58.3,2023-01-12 02:34:00,31289.83,0,7,155.13,2,Discover,76,0.4597,1,0
USER_2351,31.45,2023-06-02 10:15:00,52024.04,0,6,490.72,1,Discover,5,0.0029,0,0
USER_7771,61.12,2023-06-18 07:23:00,33665.94,0,4,89.7,3,Visa,103,0.0678,0,0
USER_9002,80.47,2023-03-25 07:06:00,9895.25,0,1,326.88,1,Discover,162,0.124,0,0
USER_2287,67.38,2023-10-28 13:57:00,50090.81,0,6,137.64,0,Visa,69,0.6011,1,0
USER_1747,55.89,2023-02-07 02:57:00,68938.79,0,9,212.25,1,Mastercard,168,0.8996,0,1
USER_4842,24.53,2023-01-01 20:27:00,47023.74,0,5,24.83,3,Visa,75,0.5725,0,0
USER_1704,8.39,2023-10-29 18:55:00,80436.59,0,3,205.14,4,Amex,119,0.3669,0,1
USER_5521,30.75,2023-12-12 02:23:00,25796.38,0,14,118.4,3,Visa,66,0.3308,0,0
USER_6594,106.29,2023-02-15 16:27:00,47091.46,1,11,162.38,0,Amex,216,0.2384,0,0
USER_4850,10.55,2023-12-13 04:52:00,57991.29,0,3,399.7,2,Mastercard,55,0.1016,0,0
USER_3122,88.22,2023-08-21 23:23:00,41681.74,0,11,101.05,4,Mastercard,116,0.1753,1,1
USER_7140,124.41,2023-09-13 08:42:00,85228.2,0,10,386.61,0,Amex,43,0.3699,0,0
USER_5690,38.24,2023-10-05 16:26:00,9665.36,0,6,177.24,1,Mastercard,119,0.2428,0,0
USER_8079,8.94,2023-01-04 03:39:00,95398.66,0,14,331.9,4,Amex,206,0.6561,0,1
USER_4139,49.39,2023-07-13 00:47:00,69311.42,0,13,349.04,4,Mastercard,88,0.898,0,1
USER_1993,244.01,2023-02-13 12:15:00,95037.84,0,14,385.58,2,Discover,11,0.4864,1,0
USER_4447,122.05,2023-07-28 14:51:00,28955.96,0,12,179.82,0,Mastercard,197,0.4691,1,0
USER_8921,50.59,2023-08-03 05:19:00,21298.11,0,12,127.32,3,Discover,216,0.3632,0,0
USER_8926,0.21,2023-04-17 07:52:00,49371.55,0,5,121.82,1,Amex,145,0.9061,0,1
USER_7130,104.39,2023-09-09 09:28:00,30851.42,0,10,196.79,3,Visa,38,0.5687,0,0
USER_7275,387.19,2023-07-24 02:56:00,92759.38,0,1,308.61,0,Visa,95,0.5588,1,0
USER_4810,53.26,2023-04-22 13:34:00,81250.08,0,5,16.12,2,Mastercard,103,0.6906,0,0
USER_9096,139.09,2023-09-18 17:29:00,89471.51,0,7,136.42,1,Mastercard,63,0.8591,1,1
USER_5100,155.66,2023-12-09 05:45:00,68635.75,0,12,198.13,2,Mastercard,17,0.8355,0,0
USER_6111,118.69,2023-05-24 10:59:00,88129.69,0,4,167.99,4,Amex,99,0.9934,1,1
USER_2996,62.43,2023-01-23 18:17:00,72064.63,0,4,199.17,4,Amex,72,0.3213,1,1
USER_1851,258.81,2023-01-25 09:17:00,86273.36,0,12,148.49,0,Mastercard,21,0.1285,1,0
USER_7400,34.37,2023-05-12 20:13:00,70614.72,0,2,232.33,1,Mastercard,239,0.4924,0,0
USER_9575,52.63,2023-12-30 21:38:00,6812.26,0,10,350.2,2,Visa,187,0.9212,0,1
USER_4271,15.78,2023-04-19 18:16:00,70954.17,0,14,398.4,2,Mastercard,76,0.3038,0,0
USER_2013,40.26,2023-06-21 07:57:00,91216.5,1,7,41.54,3,Visa,168,0.0087,0,0
USER_4426,275.5,2023-08-28 21:59:00,83355.44,1,14,265.37,1,Discover,83,0.9719,0,1
USER_6892,190.82,2023-08-08 05:19:00,39923.35,0,5,69.58,4,Mastercard,137,0.7204,0,1
USER_3773,219.64,2023-07-18 14:28:00,2991.1,0,11,381.27,0,Amex,166,0.1708,0,0
USER_9298,26.08,2023-03-12 18:00:00,89431.94,0,9,237.44,4,Discover,119,0.1757,0,1
USER_8787,128.02,2023-12-30 01:14:00,32090.92,1,8,103.26,3,Visa,214,0.3237,1,0
USER_2357,22.26,2023-02-15 16:26:00,58576.67,0,14,281.48,0,Discover,109,0.7328,0,0
USER_7137,59.42,2023-07-22 04:16:00,72764.07,0,2,73.95,3,Visa,92,0.3941,0,0
USER_6582,62.62,2023-09-18 04:53:00,90751.74,0,14,348.18,4,Visa,8,0.4815,0,1
USER_4500,107.51,2023-12-08 11:22:00,22489.97,0,5,216.19,3,Amex,19,0.7825,1,0
USER_3624,61.29,2023-10-31 01:30:00,94405.37,0,14,61.91,4,Amex,115,0.4395,1,1
USER_1835,85.93,2023-01-19 22:31:00,92452.42,1,13,247.22,0,Discover,197,0.2785,0,0
USER_3785,105.18,2023-08-27 17:20:00,31342.17,0,1,468.66,2,Discover,99,0.3989,0,0
USER_9994,62.14,2023-08-19 19:49:00,25417.4,0,6,485.97,3,Visa,94,0.4428,0,0
USER_6623,72.73,2023-02-05 09:30:00,23337.67,0,11,351.04,3,Discover,157,0.1388,0,0
USER_1223,6.61,2023-09-16 08:25:00,24893.19,0,12,333.68,3,Discover,47,0.5312,0,0
USER_2273,32.84,2023-10-08 12:34:00,80023.62,0,1,469.71,0,Mastercard,167,0.8551,1,1
USER_6424,11.11,2023-05-22 17:18:00,42736.57,0,6,193.38,2,Visa,121,0.5497,0,0
USER_6069,96.76,2023-10-04 04:35:00,69712.96,0,3,109.6,0,Visa,72,0.1584,0,0
USER_5178,194.2,2023-05-28 21:16:00,83670.38,0,1,455.62,0,Mastercard,104,0.9845,1,1
USER_1937,195.5,2023-07-27 19:39:00,47833.72,0,4,445.15,3,Discover,23,0.2091,1,0
USER_8300,75.44,2023-04-21 17:45:00,17069.4,0,4,219.43,2,Visa,79,0.4166,1,0
USER_8408,58.16,2023-03-13 05:26:00,71760.84,0,4,104.26,2,Visa,4,0.8897,1,1
USER_5651,146.67,2023-05-15 02:48:00,3293.14,0,9,42.8,2,Discover,113,0.4975,0,0
USER_4873,175.47,2023-12-15 02:50:00,7538.55,0,7,342.74,2,Amex,103,0.9949,0,1
USER_3357,636.27,2023-08-29 23:05:00,70002.84,0,2,89.9,1,Mastercard,64,0.141,0,0
USER_7030,561.38,2023-12-03 06:06:00,94039.56,0,13,391.35,4,Mastercard,162,0.3713,0,1
USER_9282,120.6,2023-03-25 14:27:00,78238.21,0,10,415.81,4,Visa,107,0.3431,1,1
USER_1443,96.83,2023-04-21 12:34:00,38461.74,1,5,410.64,3,Discover,146,0.2706,1,0
USER_1742,158.35,2023-10-04 08:12:00,86152.6,0,2,313.99,2,Amex,120,0.3259,0,0
USER_7793,72.69,2023-10-30 03:32:00,40333.08,0,7,395.39,2,Mastercard,111,0.5961,0,0
USER_5354,4.05,2023-03-20 07:05:00,93322.08,0,6,308.74,2,Discover,9,0.8527,0,1
USER_3995,36.27,2023-01-12 14:32:00,35486.93,0,12,354.2,3,Visa,208,0.8844,0,1
USER_6909,11.44,2023-07-03 23:27:00,39293.38,0,3,31.24,4,Mastercard,192,0.8624,0,1
USER_5953,42.66,2023-02-11 09:39:00,98682.49,1,2,429.59,0,Visa,21,0.7174,1,0
USER_4557,81.91,2023-07-23 20:52:00,57071.42,0,1,33.36,1,Visa,113,0.2557,0,0
USER_8728,36.86,2023-01-17 09:05:00,60794.0,0,1,118.25,3,Visa,64,0.4239,0,0
USER_5719,208.7,2023-07-21 22:14:00,99245.52,0,2,288.04,3,Amex,48,0.5685,0,0
USER_2634,103.49,2023-05-30 13:09:00,34391.71,0,13,211.22,0,Mastercard,124,0.6347,0,0
USER_1840,223.43,2023-06-27 15:23:00,38544.45,0,14,160.47,0,Amex,209,0.8122,1,0
USER_9934,83.32,2023-06-01 19:20:00,9235.99,0,6,230.38,4,Visa,148,0.9059,0,1
USER_3937,612.17,2023-11-08 11:00:00,90814.14,0,12,227.56,4,Discover,223,0.1659,0,1
USER_1703,0.3,2023-11-07 08:20:00,51546.17,0,13,236.52,4,Amex,208,0.183,1,1
USER_9094,264.15,2023-03-13 05:57:00,81603.7,0,9,189.63,1,Amex,176,0.6344,1,0
USER_5661,115.08,2023-04-26 03:06:00,83849.32,0,5,490.93,2,Amex,150,0.0817,1,0
USER_7074,159.96,2023-02-11 23:40:00,39253.71,0,5,107.06,0,Visa,179,0.1761,0,0
USER_7952,4.07,2023-04-22 10:53:00,61252.94,0,9,37.49,0,Mastercard,16,0.6486,0,0
USER_8117,29.15,2023-05-06 16:04:00,53902.82,1,14,218.22,0,Mastercard,167,0.9952,0,1
USER_6892,194.42,2023-12-09 18:19:00,61964.97,0,1,228.51,1,Amex,223,0.1376,0,0
USER_3621,364.56,2023-08-23 01:42:00,5632.2,0,8,71.57,2,Discover,59,0.0998,1,0
USER_7433,188.73,2023-03-20 18:42:00,79090.2,0,7,395.04,2,Mastercard,163,0.2492,0,0
USER_2874,69.34,2023-01-12 18:14:00,56991.82,1,8,290.97,4,Amex,9,0.2815,0,1
USER_4200,2.57,2023-11-22 19:11:00,25543.15,0,3,50.22,2,Amex,127,0.9392,0,1
USER_4367,5.66,2023-03-11 09:07:00,21801.03,0,12,312.52,3,Discover,139,0.7684,0,0
USER_2656,1.55,2023-10-07 09:01:00,64048.69,0,10,450.58,1,Visa,119,0.2826,1,0
USER_2855,47.01,2023-06-16 17:36:00,35341.61,0,7,450.33,2,Mastercard,75,0.5753,0,0
USER_8663,31.53,2023-12-26 09:13:00,80361.83,0,6,399.04,4,Discover,141,0.6604,0,1
USER_4177,63.87,2023-07-26 08:38:00,963.89,0,14,401.95,3,Amex,186,0.1302,0,0
USER_3988,47.03,2023-09-14 05:09:00,90358.84,0,10,141.78,4,Mastercard,201,0.6228,1,1
USER_9700,279.23,2023-07-30 07:28:00,2826.77,0,8,341.65,2,Amex,68,0.1025,1,0
USER_8890,68.06,2023-01-19 04:37:00,42707.49,0,3,67.66,0,Amex,121,0.788,1,0
USER_9910,109.79,2023-08-30 00:49:00,55323.64,0,1,471.21,0,Visa,70,0.6069,0,0
USER_9888,123.56,2023-02-05 04:08:00,72614.23,0,14,109.96,1,Amex,118,0.7516,0,0
USER_3036,30.28,2023-03-11 03:02:00,46396.23,0,8,371.92,4,Visa,147,0.9965,1,1
USER_1958,21.4,2023-06-18 20:12:00,71873.37,0,9,89.83,0,Mastercard,208,0.1169,0,0
USER_2327,61.21,2023-01-20 17:33:00,73195.87,0,10,360.89,3,Mastercard,202,0.9684,0,1
USER_6469,29.41,2023-10-24 06:41:00,74508.44,0,10,86.57,2,Visa,192,0.0934,0,0
USER_9088,116.93,2023-05-07 09:26:00,26657.05,0,5,459.92,1,Mastercard,70,0.9799,0,1
USER_4096,157.41,2023-05-07 16:42:00,99327.74,0,2,275.54,2,Amex,63,0.7043,1,0
USER_4467,104.11,2023-03-13 13:13:00,28536.59,0,6,11.27,0,Visa,87,0.3702,0,0
USER_2290,12.43,2023-09-09 00:43:00,53769.8,0,13,188.67,1,Visa,54,0.906,1,1
USER_9249,234.94,2023-05-16 00:28:00,39868.16,0,6,241.01,3,Mastercard,74,0.7763,1,0
USER_8119,23.85,2023-07-05 01:44:00,29073.54,0,5,460.92,0,Discover,221,0.7189,0,0
USER_2891,17.98,2023-07-14 02:31:00,87888.56,0,5,281.7,1,Mastercard,76,0.2618,1,0
USER_2700,335.56,2023-11-01 01:02:00,47913.72,0,8,15.77,4,Amex,109,0.0237,1,1
USER_1308,1.15,2023-09-15 01:01:00,68614.09,0,1,339.54,2,Visa,142,0.4868,0,0
USER_1260,0.95,2023-09-18 15:14:00,45718.86,0,14,388.09,2,Amex,208,0.7495,0,0
USER_4358,122.1,2023-08-05 02:41:00,29406.11,0,11,287.56,0,Discover,223,0.3097,0,0
USER_3000,98.99,2023-11-25 05:32:00,58653.59,0,12,421.05,3,Discover,217,0.591,0,0
USER_9689,38.33,2023-01-09 13:01:00,46520.73,0,9,282.96,1,Mastercard,198,0.9431,0,1
USER_9537,6.5,2023-01-06 07:35:00,62355.47,0,14,128.53,4,Visa,75,0.3021,0,1
USER_7612,232.84,2023-03-15 16:10:00,48067.7,0,14,482.73,1,Discover,109,0.4327,0,0
USER_1242,74.83,2023-11-14 15:14:00,56471.01,0,3,484.24,1,Discover,59,0.3844,0,0
USER_9085,186.14,2023-05-26 04:52:00,89051.86,0,10,74.41,1,Mastercard,32,0.307,0,0
USER_6308,51.2,2023-12-01 10:21:00,50153.68,0,1,400.0,2,Visa,213,0.728,0,0
USER_4452,158.04,2023-05-27 10:39:00,14568.95,0,5,21.22,1,Visa,56,0.5039,0,0
USER_2492,92.42,2023-12-23 14:20:00,45104.37,0,5,190.61,1,Visa,1,0.3768,0,0
USER_5183,93.88,2023-07-29 14:01:00,97679.61,0,4,195.95,0,Amex,2,0.1434,0,0
USER_9504,87.73,2023-12-06 09:51:00,84229.25,0,5,208.42,1,Discover,29,0.9403,1,1
USER_2505,216.29,2023-02-11 23:28:00,24898.06,1,10,86.31,1,Discover,25,0.6888,0,0
USER_2940,181.2,2023-12-15 21:44:00,34673.55,1,9,346.22,3,Discover,181,0.1468,0,0
USER_6618,16.29,2023-02-09 08:27:00,34220.52,0,14,444.58,2,Amex,139,0.6705,0,0
USER_8586,50.56,2023-05-22 14:34:00,71869.4,0,7,393.82,0,Discover,144,0.7025,1,0
USER_8340,138.06,2023-09-28 22:23:00,2229.29,0,9,433.99,0,Mastercard,41,0.5873,0,0
USER_7307,197.33,2023-05-04 17:54:00,96459.8,0,1,54.44,4,Mastercard,197,0.8296,0,1
USER_1562,163.26,2023-10-05 02:16:00,61292.16,0,14,278.04,0,Visa,175,0.7382,0,0
USER_3456,88.41,2023-09-01 18:25:00,73120.31,0,3,142.45,3,Amex,2,0.1673,1,0
USER_1328,57.89,2023-08-04 11:13:00,92566.21,0,10,486.63,1,Mastercard,134,0.8106,0,0
USER_5274,5.07,2023-07-04 01:36:00,71600.95,0,10,248.08,4,Discover,6,0.5803,1,1
USER_9321,120.08,2023-09-11 13:41:00,60907.64,0,7,244.54,1,Discover,206,0.9448,1,1
USER_9792,1.68,2023-01-09 04:55:00,6778.91,0,12,339.24,1,Visa,9,0.415,0,0
USER_7257,46.82,2023-07-09 11:04:00,18998.52,0,1,493.84,0,Discover,163,0.5432,0,0
USER_1209,211.51,2023-06-30 01:01:00,86463.0,0,1,468.82,3,Mastercard,143,0.9762,1,1
USER_9516,107.62,2023-03-31 19:03:00,1071.38,1,14,119.49,3,Visa,101,0.0086,0,0
USER_4326,20.35,2023-11-17 15:32:00,99512.11,0,12,136.52,2,Amex,38,0.6542,1,0
USER_1331,52.55,2023-07-08 15:16:00,47402.37,0,13,479.88,0,Mastercard,83,0.116,1,0
USER_4734,169.87,2023-02-04 01:17:00,33126.86,1,11,426.79,3,Visa,101,0.6827,1,0
USER_5405,88.92,2023-03-09 09:11:00,2644.79,0,13,324.34,4,Discover,205,0.3201,0,1
USER_6319,78.81,2023-01-06 08:41:00,6001.7,0,8,56.36,2,Visa,211,0.4386,0,0
USER_7209,5.72,2023-06-18 04:21:00,9593.7,0,4,207.56,2,Discover,238,0.6867,0,0
USER_2127,64.57,2023-01-06 23:08:00,32293.79,0,7,50.6,4,Amex,139,0.8062,0,1
USER_8653,95.12,2023-03-09 05:59:00,6839.72,0,12,384.85,2,Mastercard,113,0.1981,0,0
USER_3403,6.93,2023-05-02 19:07:00,94442.12,0,2,345.59,1,Visa,155,0.8009,0,0
USER_7700,58.7,2023-09-16 19:30:00,34517.9,0,6,205.42,3,Mastercard,195,0.0327,1,0
USER_9499,68.46,2023-04-04 05:23:00,87708.67,0,12,10.2,4,Mastercard,40,0.4444,1,1
USER_5350,831.11,2023-09-04 22:32:00,43231.21,0,13,424.0,2,Mastercard,228,0.9812,0,1
USER_9970,266.33,2023-08-03 18:43:00,14090.48,0,2,124.6,1,Mastercard,106,0.3322,1,0
USER_6622,130.99,2023-01-03 09:38:00,49530.01,0,2,327.35,1,Discover,165,0.5332,1,0
USER_3177,25.95,2023-10-25 13:29:00,56170.99,0,9,40.2,3,Amex,136,0.6107,1,0
USER_8393,152.63,2023-09-11 22:35:00,60264.97,0,2,15.93,0,Discover,211,0.1422,1,0
USER_3245,210.65,2023-11-07 00:01:00,67826.4,1,1,376.42,2,Discover,45,0.7023,0,0
USER_8772,70.93,2023-03-15 04:12:00,29613.59,0,3,158.14,1,Mastercard,82,0.3271,0,0
USER_3972,0.72,2023-07-30 21:17:00,86451.39,0,2,409.14,1,Amex,176,0.5962,0,0
USER_3514,126.69,2023-09-11 10:53:00,24869.53,0,6,494.67,1,Discover,117,0.9888,0,1
USER_3692,231.86,2023-04-26 15:24:00,66348.03,0,11,175.03,2,Visa,138,0.7617,0,0
USER_6831,90.14,2023-11-27 10:46:00,71093.29,0,10,487.05,3,Amex,116,0.7996,0,0
USER_1454,246.68,2023-10-13 15:43:00,73324.59,0,14,237.74,3,Discover,192,0.519,1,0
USER_7185,143.05,2023-01-27 16:51:00,68643.51,1,2,91.08,0,Visa,8,0.0145,0,0
USER_7359,235.56,2023-02-17 22:05:00,91101.79,0,3,26.89,3,Visa,72,0.9062,1,1
USER_8075,11.83,2023-01-08 18:51:00,9650.2,0,2,436.1,3,Discover,211,0.0389,1,0
USER_6255,452.11,2023-01-26 02:16:00,78131.43,0,13,49.19,4,Amex,12,0.9389,0,1
USER_4046,34.42,2023-02-03 14:32:00,27506.1,0,3,488.6,2,Visa,200,0.1241,0,0
USER_4805,138.01,2023-09-27 01:15:00,15048.71,0,2,187.03,3,Visa,71,0.8144,0,0
USER_3019,60.69,2023-05-16 15:54:00,10929.08,0,8,441.15,1,Discover,200,0.4693,0,0
USER_3050,15.82,2023-04-29 13:47:00,13519.84,0,8,31.22,2,Visa,159,0.2277,0,0
USER_1912,16.14,2023-03-22 12:57:00,57563.87,0,13,125.37,4,Discover,37,0.1009,0,1
USER_4718,83.22,2023-06-23 03:05:00,95500.13,0,8,166.17,4,Discover,72,0.5357,1,1
USER_4414,23.33,2023-10-15 21:58:00,7597.33,1,14,440.86,3,Mastercard,23,0.9727,1,1
USER_5974,350.09,2023-09-05 11:25:00,99645.43,0,8,338.92,0,Discover,175,0.5846,0,0
USER_2380,90.02,2023-06-05 19:36:00,80289.53,0,9,469.66,3,Mastercard,61,0.0126,1,0
USER_5477,53.26,2023-05-12 04:51:00,66515.43,0,11,73.33,4,Amex,53,0.7083,1,1
USER_9839,86.4,2023-08-24 15:16:00,63154.77,0,2,282.96,2,Discover,70,0.1561,0,0
USER_8374,58.36,2023-12-11 17:51:00,32146.33,0,5,369.56,3,Visa,216,0.6398,1,0
USER_9534,263.29,2023-03-07 11:39:00,52439.04,0,10,448.5,1,Discover,174,0.6347,1,0
USER_2557,82.24,2023-08-23 19:17:00,46783.43,0,14,50.37,2,Amex,49,0.4806,0,0
USER_9534,7.57,2023-05-20 09:53:00,97002.89,0,3,280.76,3,Discover,205,0.241,0,0
USER_9382,69.9,2023-10-10 12:01:00,22915.87,0,11,255.29,2,Mastercard,63,0.5784,0,0
USER_8309,49.87,2023-03-17 20:28:00,44146.19,0,9,496.17,3,Discover,62,0.6395,1,0
USER_2366,194.48,2023-12-12 08:43:00,46727.21,1,9,384.64,3,Discover,168,0.8742,1,1
USER_8486,138.46,2023-12-10 11:53:00,6367.0,0,10,117.61,3,Discover,87,0.0399,0,0
USER_6173,83.19,2023-02-16 23:34:00,28686.76,0,9,14.21,0,Amex,114,0.8542,0,1
USER_1257,4.03,2023-03-22 10:29:00,30905.44,0,2,285.68,4,Visa,152,0.2851,0,1
USER_8992,10.85,2023-06-23 19:18:00,95754.32,0,13,105.51,1,Discover,210,0.0714,1,0
USER_5752,15.25,2023-06-03 22:35:00,71410.77,0,1,220.31,2,Discover,156,0.1462,0,0
USER_9290,247.44,2023-11-07 21:01:00,11803.7,0,10,285.64,2,Discover,179,0.9881,1,1
USER_8378,239.0,2023-02-09 11:32:00,22914.14,0,14,449.92,4,Mastercard,230,0.0869,0,1
USER_4706,19.53,2023-12-19 23:49:00,79288.19,0,14,262.59,1,Visa,174,0.3821,1,0
USER_1415,10.11,2023-11-19 12:24:00,35757.25,0,10,129.59,0,Amex,146,0.7305,0,0
USER_1816,55.58,2023-05-08 17:45:00,82872.66,0,8,497.7,2,Mastercard,173,0.8219,0,0
USER_8897,50.66,2023-08-23 12:56:00,84544.97,0,9,128.62,3,Mastercard,189,0.9053,0,1
USER_1094,367.99,2023-10-01 09:00:00,37034.54,0,1,20.81,3,Discover,12,0.5454,1,0
USER_9137,15.43,2023-02-26 05:11:00,65242.1,0,11,95.86,4,Visa,92,0.1486,0,1
USER_1583,124.48,2023-03-08 07:40:00,57126.55,0,1,348.14,0,Discover,161,0.5239,0,0
USER_9216,146.75,2023-10-07 04:00:00,95464.6,0,11,261.98,3,Mastercard,74,0.1797,1,0
USER_4410,12.07,2023-05-25 19:33:00,45600.21,0,6,332.73,2,Amex,199,0.6816,1,0
USER_7157,30.63,2023-08-21 23:34:00,52341.56,0,12,350.89,3,Mastercard,29,0.3181,0,0
USER_6433,121.52,2023-07-28 07:07:00,7089.21,0,4,136.81,1,Amex,110,0.9813,0,1
USER_6962,277.53,2023-10-29 19:58:00,85232.45,0,9,157.81,4,Discover,23,0.0977,1,1
USER_9181,31.47,2023-12-27 22:04:00,80968.77,0,9,274.72,0,Discover,86,0.8298,0,0
USER_9397,77.63,2023-06-18 10:42:00,41231.19,0,11,387.17,3,Visa,137,0.2687,1,0
USER_9064,0.07,2023-09-18 13:31:00,71818.73,0,6,497.5,4,Amex,33,0.6559,0,1
USER_9340,61.04,2023-02-13 16:17:00,61815.6,0,6,477.93,3,Visa,236,0.6223,0,0
USER_5136,147.8,2023-04-18 00:09:00,97235.88,0,9,92.25,2,Mastercard,23,0.9779,1,1
USER_5025,207.48,2023-03-05 14:28:00,71465.16,0,8,93.29,3,Amex,227,0.2727,0,0
USER_6005,84.65,2023-07-28 12:15:00,88101.14,0,3,392.82,2,Discover,165,0.8523,0,1
USER_1560,171.39,2023-10-03 03:14:00,81418.77,0,7,255.85,2,Mastercard,138,0.9607,1,1
USER_1912,72.56,2023-09-01 16:11:00,78429.91,0,5,349.15,4,Amex,150,0.583,0,1
USER_5732,39.97,2023-11-28 10:53:00,72517.42,0,9,227.67,0,Discover,143,0.3883,0,0
USER_5705,178.09,2023-10-16 01:19:00,64740.12,0,7,139.07,4,Amex,125,0.0682,0,1
USER_8430,98.93,2023-07-26 23:30:00,91988.72,0,13,415.39,0,Amex,86,0.4443,0,0
USER_5428,149.23,2023-05-23 23:45:00,6507.72,1,1,417.54,4,Discover,134,0.9003,1,1
USER_9418,24.78,2023-06-13 13:24:00,49506.0,0,14,428.72,1,Amex,163,0.3883,1,0
USER_4983,321.42,2023-05-25 19:34:00,36730.19,0,4,254.38,0,Visa,108,0.3417,0,0
USER_3405,80.03,2023-02-25 04:25:00,44056.21,0,3,374.82,0,Visa,208,0.6792,0,0
USER_8095,37.24,2023-12-04 08:13:00,79715.17,0,7,364.09,1,Discover,186,0.5788,0,0
USER_1810,110.15,2023-11-06 19:44:00,55608.72,0,5,473.42,4,Mastercard,135,0.495,0,1
USER_6049,119.78,2023-10-14 17:36:00,77924.8,0,6,318.03,4,Mastercard,96,0.1382,1,1
USER_3594,201.51,2023-08-03 22:35:00,84431.55,0,3,14.18,1,Visa,113,0.9603,1,1
USER_1013,12.78,2023-07-17 02:17:00,57617.89,0,9,421.69,0,Mastercard,122,0.4614,0,0
USER_1992,46.91,2023-10-10 09:29:00,46517.38,0,4,477.57,3,Amex,131,0.2581,0,0
USER_7386,158.19,2023-06-15 17:06:00,83742.4,0,9,283.31,1,Mastercard,14,0.9367,0,1
USER_1070,13.04,2023-02-09 21:10:00,38281.92,0,11,344.56,3,Mastercard,201,0.1949,1,0
USER_1201,152.61,2023-12-12 19:35:00,54030.82,0,5,350.26,0,Discover,7,0.6971,0,0
USER_1244,187.84,2023-12-24 17:43:00,46485.61,0,2,35.22,2,Visa,143,0.0014,0,0
USER_3952,225.54,2023-04-23 05:32:00,71646.36,0,7,151.32,2,Mastercard,177,0.3441,0,0
USER_3837,167.22,2023-09-02 13:00:00,68148.62,0,5,476.79,2,Mastercard,149,0.9601,0,1
USER_4379,98.98,2023-11-07 13:13:00,49703.97,0,7,454.82,0,Visa,7,0.9257,0,1
USER_2510,7.05,2023-02-11 04:55:00,55407.41,0,14,481.18,1,Visa,204,0.8347,1,0
USER_3801,236.25,2023-01-07 13:06:00,54776.84,0,10,436.28,3,Discover,136,0.6548,0,0
USER_4158,91.03,2023-03-21 09:57:00,36623.35,0,14,161.84,0,Mastercard,174,0.8264,0,0
USER_7337,102.46,2023-10-19 12:03:00,1835.71,0,7,234.17,4,Discover,128,0.6788,1,1
USER_1062,22.58,2023-01-19 20:00:00,86390.6,0,1,78.23,3,Amex,78,0.2405,0,0
USER_7392,140.13,2023-09-28 15:50:00,47252.99,0,10,150.29,0,Mastercard,3,0.3495,0,0
USER_9540,28.27,2023-09-17 20:22:00,9392.87,0,11,385.43,1,Discover,119,0.4455,0,0
USER_6602,135.05,2023-09-04 11:23:00,60560.89,0,11,469.56,1,Visa,178,0.7977,1,0
USER_4018,256.72,2023-04-06 20:22:00,24692.65,0,11,304.24,4,Mastercard,207,0.1742,1,1
USER_3144,84.02,2023-11-08 02:34:00,12546.62,0,4,367.99,4,Amex,127,0.4427,1,1
USER_4958,28.53,2023-01-29 02:45:00,34580.64,1,3,371.22,1,Visa,168,0.6379,0,0
USER_8517,113.43,2023-08-29 15:43:00,67108.02,0,10,283.2,3,Amex,208,0.8305,0,0
USER_9187,145.34,2023-04-02 18:26:00,90713.08,0,9,163.98,0,Visa,185,0.935,0,1
USER_1296,1.21,2023-10-29 14:30:00,63401.54,0,13,466.22,2,Mastercard,103,0.1324,1,0
USER_9650,487.7,2023-12-31 17:01:00,11769.17,0,10,259.84,0,Discover,87,0.23,0,0
USER_7796,114.93,2023-06-21 21:40:00,74790.46,0,4,13.15,3,Visa,143,0.6971,1,0
USER_1129,201.27,2023-09-28 00:33:00,9590.22,0,13,280.37,2,Discover,119,0.2277,0,0
USER_7645,94.1,2023-10-26 09:02:00,3779.15,0,11,176.36,4,Mastercard,63,0.9989,0,1
